gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1238739673	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11246419	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Hesthågåhøa, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38605	9.56797	0.0	0.0			2012-02-27T00:00Z	27	2	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11246419					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238740916	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11247699	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.33973	9.60751	0.0	0.0			2012-04-17T00:00Z	17	4	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11247699					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238742056	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11248493	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3014	9.59779	0.0	0.0			2012-05-21T00:00Z	21	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11248493					Tord Bretten, Frode Aalbu			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238742222	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11249009	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvoll, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30155	9.60004	0.0	0.0			2012-06-14T00:00Z	14	6	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11249009					Per Magne Løvlie, Øyvind Stickler			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743176	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251725	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vesle Nystugguhø, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3158	9.54323	0.0	0.0			2012-05-01T00:00Z	1	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251725					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743258	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251188	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	grisungdalen, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.21631	9.34707	0.0	0.0			2012-04-13T00:00Z	13	4	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251188					Trond Toldnes			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743269	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251747	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nystugudalen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31786	9.57407	0.0	0.0			2012-08-22T00:00Z	22	8	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251747					Oppdal Bygdealmenning, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743317	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251646	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellsjøen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34527	9.52673	0.0	0.0			2012-08-22T00:00Z	22	8	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251646					Oppdal Bygdealmenning, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743393	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251744	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellsjøen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3472	9.53375	0.0	0.0			2012-08-20T00:00Z	20	8	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251744					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743549	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251730	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølan, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3736	9.63431	0.0	0.0			2012-05-20T00:00Z	20	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251730					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743725	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251694	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellegga, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3401	9.51356	0.0	0.0			2012-08-20T00:00Z	20	8	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251694					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238744236	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251657	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Hesthåggåhøa, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38647	9.57177	0.0	0.0			2012-03-15T00:00Z	15	3	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251657					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238745592	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11253508	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta (nord), Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.33712	9.60844	0.0	0.0			2013-03-07T00:00Z	7	3	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11253508					Bjørn Rangbru			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746042	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11254277	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	høgsnyta, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31428	9.58979	0.0	0.0			2013-04-13T00:00Z	13	4	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11254277					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746151	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255937	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Langbakkan, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2908	9.40022	0.0	0.0			2013-07-03T00:00Z	3	7	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255937					Tord Bretten, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746666	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255150	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Jerosbekkmunningen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28065	9.59814	0.0	0.0			2013-05-29T00:00Z	29	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255150					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747144	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11256606	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	grøndalen, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.24552	9.29095	0.0	0.0			2013-08-14T00:00Z	14	8	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11256606					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747298	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255394	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønnflekken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34664	9.6021	0.0	0.0			2013-06-07T00:00Z	7	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255394					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747344	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255466	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønnbakken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28155	9.58922	0.0	0.0			2013-06-11T00:00Z	11	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255466					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747894	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257730	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28138	9.59024	0.0	0.0			2013-06-07T00:00Z	7	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257730					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748591	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257748	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.40299	9.59897	0.0	0.0			2013-03-08T00:00Z	8	3	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257748					Ingolf Røtvei, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238749190	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11262352	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30699	9.53197	0.0	0.0			2014-04-10T00:00Z	10	4	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11262352					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750005	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11263644	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Storslågån V, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.20083	9.47565	0.0	0.0			2014-06-07T00:00Z	7	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11263644					Trond Toldnes, Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750012	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11262040	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Styggeløypet, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.26335	8.87685	0.0	0.0			2014-03-25T00:00Z	25	3	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11262040					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750022	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11259227	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Bekkjeslågån, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.21964	9.29707	0.0	0.0			2014-03-02T00:00Z	2	3	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11259227					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750107	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11263076	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	V for Svåni, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25945	9.53725	0.0	0.0			2014-05-13T00:00Z	13	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11263076					Christian Steel			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750468	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264160	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.20848	9.41522	0.0	0.0			2014-06-26T00:00Z	26	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264160					Tord Bretten, Tommy Sønsterud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750557	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11263255	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvoll (Søndre løkke), Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30149	9.59891	0.0	0.0			2014-05-22T00:00Z	22	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11263255					Bjørn Rangbru			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750721	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11263646	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25172	9.53475	0.0	0.0			2014-06-07T00:00Z	7	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11263646					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238750865	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265051	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Haukberget, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25554	9.46866	0.0	0.0			2014-04-23T00:00Z	23	4	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265051					Trond Toldnes			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751105	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264143	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.21777	9.48651	0.0	0.0			2014-06-26T00:00Z	26	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264143					Tord Bretten, Tommy Sønsterud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751132	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264151	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.24449	9.2935	0.0	0.0			2014-06-26T00:00Z	26	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264151					Tord Bretten, Tommy Sønsterud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751306	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265048	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kollbekken/Snøheimvegen, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27576	9.42918	0.0	0.0			2014-06-03T00:00Z	3	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265048					Trond Toldnes			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751322	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265422	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nord for Leirsjøen, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2928	9.05591	0.0	0.0			2014-08-23T00:00Z	23	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265422					Bjørn Rangbru			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751518	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265546	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Bø, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.59084	9.41202	0.0	0.0			2014-09-07T00:00Z	7	9	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265546					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752366	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266711	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvella, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28988	9.54704	0.0	0.0			2014-08-30T00:00Z	30	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266711					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752472	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266666	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønnbakken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28633	9.59599	0.0	0.0			2014-02-01T00:00Z	1	2	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266666					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752539	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265311	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Reinheim, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34164	9.35701	0.0	0.0			2014-08-10T00:00Z	10	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265311					Aida Lopez, Gunnar Gundersen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752751	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266727	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kolla, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30362	9.49666	0.0	0.0			2014-08-31T00:00Z	31	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266727					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752911	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266753	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvold, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30118	9.59955	0.0	0.0			2014-05-26T00:00Z	26	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266753					Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752995	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266956	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Svahøa, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.73854	9.49019	0.0	0.0			2014-11-15T00:00Z	15	11	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266956					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238753085	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266679	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølan, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37205	9.63456	0.0	0.0			2014-05-04T00:00Z	4	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266679					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238755348	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11270056	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32918	9.60075	0.0	0.0			2015-04-15T00:00Z	15	4	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11270056					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
